State,City,Zipcode,Store Number,URL,mintemp_f,maxtemp_f,avgtemp_f,totalprecip_in,avghumidity,condition,icon,DMA
Alaska,Se Anchorage,99507,8940,https://www.homedepot.com/l/Se-Anchorage/AK/Anchorage/99507/8940,55.0,67.1,62.8,0.07,74.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Alaska,Wasilla,99654,1304,https://www.homedepot.com/l/Wasilla/AK/Wasilla/99654/1304,51.6,67.8,63.4,0.19,76.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,W
Arizona,Apache Junction,85209,404,https://www.homedepot.com/l/Apache-Junction/AZ/Mesa/85209/404,85.8,105.4,97.4,0.0,23.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Arrowhead Ranch,85308,475,https://www.homedepot.com/l/Arrowhead-Ranch/AZ/Glendale/85308/475,89.2,107.2,99.6,0.0,16.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Avondale,85323,441,https://www.homedepot.com/l/Avondale/AZ/Avondale/85323/441,88.5,109.6,100.8,0.0,18.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Bullhead City,86429,442,https://www.homedepot.com/l/Bullhead-City/AZ/Bullhead-City/86429/442,73.4,108.5,97.3,0.0,11.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
Arizona,Camelback,85031,485,https://www.homedepot.com/l/Camelback/AZ/Phoenix/85031/485,89.2,107.2,99.6,0.0,16.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Carefree,85331,488,https://www.homedepot.com/l/Carefree/AZ/Cave-Creek/85331/488,84.7,102.7,95.2,0.0,19.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Casa Grande,85122,408,https://www.homedepot.com/l/Casa-Grande/AZ/Casa-Grande/85122/408,82.4,105.6,96.0,0.0,22.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Cave Creek,85022,480,https://www.homedepot.com/l/Cave-Creek/AZ/Phoenix/85022/480,85.5,103.5,97.0,0.0,18.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Central Tucson (el Con),85716,486,https://www.homedepot.com/l/Central-Tucson-el-Con/AZ/Tucson/85716/486,81.5,99.3,91.7,0.01,31.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,W
Arizona,Chandler,85224,470,https://www.homedepot.com/l/Chandler/AZ/Chandler/85224/470,88.7,107.2,99.1,0.0,21.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Chandler/Germann Rd,85286,8582,https://www.homedepot.com/l/Chandler-Germann-Rd/AZ/Chandler/85286/8582,88.7,107.2,99.1,0.0,21.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Cottonwood,86326,423,https://www.homedepot.com/l/Cottonwood/AZ/Cottonwood/86326/423,68.5,94.1,85.1,0.0,26.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Flagstaff,86001,482,https://www.homedepot.com/l/Flagstaff/AZ/Flagstaff/86001/482,61.7,79.5,73.9,0.01,35.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,W
Arizona,Flagstaff East,86004,421,https://www.homedepot.com/l/Flagstaff-East/AZ/Flagstaff/86004/421,55.9,76.1,69.0,0.04,36.0,Patchy light drizzle,//cdn.weatherapi.com/weather/64x64/day/263.png,W
Arizona,Gilbert,85296,471,https://www.homedepot.com/l/Gilbert/AZ/Gilbert/85296/471,88.5,106.5,98.6,0.0,21.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Glendale III,85302,405,https://www.homedepot.com/l/Glendale-III/AZ/Glendale/85302/405,89.2,107.2,99.6,0.0,16.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Irvington,85714,467,https://www.homedepot.com/l/Irvington/AZ/Tucson/85714/467,82.2,100.4,92.4,0.01,31.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,W
Arizona,Kingman,86409,416,https://www.homedepot.com/l/Kingman/AZ/Kingman/86409/416,68.7,99.1,89.3,0.0,17.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
Arizona,Lake Havasu City,86404,403,https://www.homedepot.com/l/Lake-Havasu-City/AZ/Lake-Havasu-City/86404/403,81.3,103.8,95.3,0.0,13.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
Arizona,Marana (nw Tucson),85741,478,https://www.homedepot.com/l/Marana-nw-Tucson/AZ/Tucson/85741/478,79.9,94.3,88.7,0.07,30.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,W
Arizona,Mcdowell,85035,455,https://www.homedepot.com/l/Mcdowell/AZ/Phoenix/85035/455,93.0,108.3,101.4,0.0,17.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Mesa,85210,469,https://www.homedepot.com/l/Mesa/AZ/Mesa/85210/469,88.5,106.5,98.6,0.0,21.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,"Mesa,AZ",85201,6862,https://www.homedepot.com/l/Mesa-AZ/AZ/Mesa/85201/6862,91.2,107.6,99.7,0.0,19.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,N Phoenix,85022,401,https://www.homedepot.com/l/N-Phoenix/AZ/Phoenix/85022/401,85.5,103.5,97.0,0.0,18.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,N Scottsdale,85260,472,https://www.homedepot.com/l/N-Scottsdale/AZ/Scottsdale/85260/472,85.8,103.8,96.7,0.0,19.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,N Tucson (oro Valley),85737,481,https://www.homedepot.com/l/N-Tucson-oro-Valley/AZ/Oro-Valley/85737/481,79.9,94.3,88.7,0.07,30.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,W
Arizona,Ne Mesa,85215,406,https://www.homedepot.com/l/Ne-Mesa/AZ/Mesa/85215/406,87.6,104.5,97.0,0.0,21.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Nogales,85621,8488,https://www.homedepot.com/l/Nogales/AZ/Nogales/85621/8488,73.0,90.0,83.7,0.1,44.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,W
Arizona,North Mesa,85204,473,https://www.homedepot.com/l/North-Mesa/AZ/Mesa/85204/473,88.5,106.5,98.6,0.0,21.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Ocotillo/S Chandler,85248,417,https://www.homedepot.com/l/Ocotillo-S-Chandler/AZ/Chandler/85248/417,87.4,107.2,98.5,0.0,21.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Payson,85541,422,https://www.homedepot.com/l/Payson/AZ/Payson/85541/422,68.2,90.9,84.1,0.0,32.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Peoria,85345,453,https://www.homedepot.com/l/Peoria/AZ/Peoria/85345/453,89.2,107.2,99.6,0.0,16.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Peoria/Happy Valley,85383,424,https://www.homedepot.com/l/Peoria-Happy-Valley/AZ/Peoria/85383/424,92.3,107.4,99.9,0.0,17.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Phoenix (51st/Baseline),85339,447,https://www.homedepot.com/l/Phoenix-51st-Baseline/AZ/Laveen/85339/447,88.5,109.6,100.8,0.0,18.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Prescott,86301,452,https://www.homedepot.com/l/Prescott/AZ/Prescott/86301/452,67.1,91.8,83.1,0.0,26.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Prescott Valley,86314,446,https://www.homedepot.com/l/Prescott-Valley/AZ/Prescott-Valley/86314/446,67.1,91.8,83.1,0.0,26.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Queen Creek,85142,415,https://www.homedepot.com/l/Queen-Creek/AZ/Queen-Creek/85142/415,85.8,105.4,97.4,0.0,23.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Ray Road,85226,476,https://www.homedepot.com/l/Ray-Road/AZ/Chandler/85226/476,88.7,107.2,99.1,0.0,21.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Scottsdale,85250,457,https://www.homedepot.com/l/Scottsdale/AZ/Scottsdale/85250/457,85.8,103.8,96.7,0.0,19.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Scottsdale-Shea,85258,420,https://www.homedepot.com/l/Scottsdale-Shea/AZ/Scottsdale/85258/420,85.8,103.8,96.7,0.0,19.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Show Low,85901,411,https://www.homedepot.com/l/Show-Low/AZ/Show-Low/85901/411,62.8,79.5,70.3,0.14,49.0,Patchy light rain,//cdn.weatherapi.com/weather/64x64/day/293.png,W
Arizona,Sierra Vista,85635,443,https://www.homedepot.com/l/Sierra-Vista/AZ/Sierra-Vista/85635/443,69.6,89.1,80.8,0.04,44.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,W
Arizona,Superstition,85209,456,https://www.homedepot.com/l/Superstition/AZ/Mesa/85209/456,85.8,105.4,97.4,0.0,23.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Surprise,85374,483,https://www.homedepot.com/l/Surprise/AZ/Surprise/85374/483,92.3,107.4,99.9,0.0,17.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Sw Phoenix,85037,413,https://www.homedepot.com/l/Sw-Phoenix/AZ/Phoenix/85037/413,93.0,108.3,101.4,0.0,17.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Tatum &amp; Bell,85032,464,https://www.homedepot.com/l/Tatum-Bell/AZ/Phoenix/85032/464,85.8,103.8,96.7,0.0,19.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Tempe,85284,458,https://www.homedepot.com/l/Tempe/AZ/Tempe/85284/458,91.2,107.6,99.7,0.0,19.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Tempe(K),85283,489,https://www.homedepot.com/l/Tempe-K/AZ/Tempe/85283/489,91.2,107.6,99.7,0.0,19.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Thatcher,85552,445,https://www.homedepot.com/l/Thatcher/AZ/Thatcher/85552/445,75.0,95.0,86.4,0.06,42.0,Moderate rain at times,//cdn.weatherapi.com/weather/64x64/day/299.png,W
Arizona,Thomas Rd,85018,477,https://www.homedepot.com/l/Thomas-Rd/AZ/Phoenix/85018/477,93.7,108.3,101.4,0.0,17.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Thunderbird,85023,468,https://www.homedepot.com/l/Thunderbird/AZ/Phoenix/85023/468,85.5,103.5,97.0,0.0,18.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Tramonto,85086,6948,https://www.homedepot.com/l/Tramonto/AZ/Phoenix/85086/6948,84.7,102.7,95.2,0.0,19.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Tucson,85710,410,https://www.homedepot.com/l/Tucson/AZ/Tucson/85710/410,81.5,99.3,91.7,0.01,31.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,W
Arizona,Tucson / Oracle,85705,414,https://www.homedepot.com/l/Tucson-Oracle/AZ/Tucson/85705/414,86.0,102.0,94.5,0.02,28.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,W
Arizona,W Bell Rd,85308,459,https://www.homedepot.com/l/W-Bell-Rd/AZ/Glendale/85308/459,89.2,107.2,99.6,0.0,16.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
Arizona,Yuma,85365,402,https://www.homedepot.com/l/Yuma/AZ/Yuma/85365/402,78.4,108.0,96.5,0.0,28.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
Arkansas,Batesville,72501,1411,https://www.homedepot.com/l/Batesville/AR/Batesville/72501/1411,74.1,93.6,86.3,0.37,78.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Arkansas,Benton,72019,1405,https://www.homedepot.com/l/Benton/AR/Benton/72019/1405,77.2,99.3,90.8,0.0,66.0,Thundery outbreaks possible,//cdn.weatherapi.com/weather/64x64/day/200.png,SE
Arkansas,Cabot,72023,1412,https://www.homedepot.com/l/Cabot/AR/Cabot/72023/1412,76.6,95.9,88.4,0.03,71.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Arkansas,Conway,72032,1407,https://www.homedepot.com/l/Conway/AR/Conway/72032/1407,76.3,100.4,90.7,0.01,67.0,Thundery outbreaks possible,//cdn.weatherapi.com/weather/64x64/day/200.png,SE
Arkansas,El Dorado,71730,8537,https://www.homedepot.com/l/El-Dorado/AR/El-Dorado/71730/8537,76.5,99.7,90.5,0.0,67.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Arkansas,"Fayetteville, AR",72703,1403,https://www.homedepot.com/l/Fayetteville-AR/AR/Fayetteville/72703/1403,72.5,94.8,85.2,0.2,74.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Arkansas,Fort Smith,72903,1404,https://www.homedepot.com/l/Fort-Smith/AR/Fort-Smith/72903/1404,75.7,100.9,90.7,0.0,63.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Arkansas,"Harrison,AR",72601,1409,https://www.homedepot.com/l/Harrison-AR/AR/Harrison/72601/1409,71.6,88.9,83.1,0.52,81.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Arkansas,"Jonesboro,AR",72404,1406,https://www.homedepot.com/l/Jonesboro-AR/AR/Jonesboro/72404/1406,75.6,91.0,84.7,0.53,79.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Arkansas,Mountain Home,72653,1410,https://www.homedepot.com/l/Mountain-Home/AR/Mountain-Home/72653/1410,71.1,99.1,88.1,0.36,74.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Arkansas,N Little Rock,72117,1402,https://www.homedepot.com/l/N-Little-Rock/AR/North-Little-Rock/72117/1402,78.4,98.4,90.9,0.0,63.0,Thundery outbreaks possible,//cdn.weatherapi.com/weather/64x64/day/200.png,SE
Arkansas,Rogers,72758,8445,https://www.homedepot.com/l/Rogers/AR/Rogers/72758/8445,71.8,94.5,84.8,0.23,76.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Arkansas,S Little Rock,72209,8919,https://www.homedepot.com/l/S-Little-Rock/AR/Little-Rock/72209/8919,78.4,99.7,91.4,0.0,65.0,Thundery outbreaks possible,//cdn.weatherapi.com/weather/64x64/day/200.png,SE
Arkansas,W Little Rock,72211,1401,https://www.homedepot.com/l/W-Little-Rock/AR/Little-Rock/72211/1401,78.4,101.1,91.6,0.0,66.0,Thundery outbreaks possible,//cdn.weatherapi.com/weather/64x64/day/200.png,SE
California,Alhambra,91803,6610,https://www.homedepot.com/l/Alhambra/CA/Alhambra/91803/6610,71.4,85.6,81.6,0.0,54.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Anaheim,92801,6647,https://www.homedepot.com/l/Anaheim/CA/Anaheim/92801/6647,73.2,80.8,77.9,0.0,62.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Anaheim Hills,92807,6643,https://www.homedepot.com/l/Anaheim-Hills/CA/Anaheim/92807/6643,70.2,85.3,81.0,0.0,58.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Antelope,95842,6669,https://www.homedepot.com/l/Antelope/CA/Sacramento/95842/6669,63.7,97.5,87.7,0.0,46.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,"Apple Valley,CA",92308,6834,https://www.homedepot.com/l/Apple-Valley-CA/CA/Apple-Valley/92308/6834,63.9,93.9,88.0,0.0,30.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Arden Arcade,95825,6966,https://www.homedepot.com/l/Arden-Arcade/CA/Sacramento/95825/6966,63.7,97.7,87.6,0.0,47.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,W
California,Atascadero,93422,1031,https://www.homedepot.com/l/Atascadero/CA/Atascadero/93422/1031,51.4,82.9,76.0,0.0,64.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,"Auburn,CA",95603,8597,https://www.homedepot.com/l/Auburn-CA/CA/Auburn/95603/8597,64.9,95.5,87.7,0.0,41.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
California,Bakersfield Central,93309,1050,https://www.homedepot.com/l/Bakersfield-Central/CA/Bakersfield/93309/1050,66.6,105.8,94.7,0.0,30.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Baldwin Park,91706,6663,https://www.homedepot.com/l/Baldwin-Park/CA/Baldwin-Park/91706/6663,61.7,77.4,75.7,0.0,48.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Barstow,92311,6972,https://www.homedepot.com/l/Barstow/CA/Barstow/92311/6972,68.0,97.9,90.1,0.0,23.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,"Beaumont, CA",92223,8987,https://www.homedepot.com/l/Beaumont-CA/CA/Beaumont/92223/8987,62.8,85.3,82.0,0.0,44.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Bollinger,95129,6635,https://www.homedepot.com/l/Bollinger/CA/San-Jose/95129/6635,64.2,94.6,86.3,0.0,57.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,"Brentwood,CA",94513,1076,https://www.homedepot.com/l/Brentwood-CA/CA/Brentwood/94513/1076,57.7,92.3,82.6,0.0,52.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Burbank,91502,6654,https://www.homedepot.com/l/Burbank/CA/Burbank/91502/6654,68.2,88.2,83.6,0.0,50.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Camarillo,93010,1012,https://www.homedepot.com/l/Camarillo/CA/Camarillo/93010/1012,59.2,73.6,71.6,0.0,76.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Campbell,95008,642,https://www.homedepot.com/l/Campbell/CA/Campbell/95008/642,59.9,97.2,87.4,0.0,56.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Canoga Park,91304,612,https://www.homedepot.com/l/Canoga-Park/CA/Canoga-Park/91304/612,67.8,82.8,78.6,0.0,64.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Capitol Expressway,95136,6621,https://www.homedepot.com/l/Capitol-Expressway/CA/San-Jose/95136/6621,54.9,94.6,86.5,0.0,58.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Carmel Mtn,92128,669,https://www.homedepot.com/l/Carmel-Mtn/CA/San-Diego/92128/669,63.5,80.6,78.2,0.0,66.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Carmichael,95608,650,https://www.homedepot.com/l/Carmichael/CA/Carmichael/95608/650,63.7,97.7,87.6,0.0,47.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,W
California,Carson,90745,6670,https://www.homedepot.com/l/Carson/CA/Carson/90745/6670,68.2,76.8,74.8,0.0,70.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Ceres,95351,6947,https://www.homedepot.com/l/Ceres/CA/Modesto/95351/6947,63.0,103.3,89.2,0.0,39.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Cerritos,90703,608,https://www.homedepot.com/l/Cerritos/CA/Cerritos/90703/608,74.1,80.6,77.9,0.0,64.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Chico,95928,6609,https://www.homedepot.com/l/Chico/CA/Chico/95928/6609,65.5,104.2,94.2,0.0,34.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Chula Vista,91910,658,https://www.homedepot.com/l/Chula-Vista/CA/Chula-Vista/91910/658,66.2,79.7,76.5,0.0,63.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Clovis,93612,664,https://www.homedepot.com/l/Clovis/CA/Clovis/93612/664,70.3,102.9,92.6,0.0,31.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Colma II,94014,639,https://www.homedepot.com/l/Colma-II/CA/Colma/94014/639,57.7,64.2,62.3,0.0,83.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Commerce,90040,654,https://www.homedepot.com/l/Commerce/CA/Commerce/90040/654,70.0,82.2,78.6,0.0,58.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Compton,90220,1858,https://www.homedepot.com/l/Compton/CA/Compton/90220/1858,72.3,80.1,77.4,0.0,65.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Concord,94520,634,https://www.homedepot.com/l/Concord/CA/Concord/94520/634,58.1,82.6,75.6,0.0,61.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Corona,92879,601,https://www.homedepot.com/l/Corona/CA/Corona/92879/601,68.2,86.0,81.5,0.0,54.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Costa Mesa,92626,6664,https://www.homedepot.com/l/Costa-Mesa/CA/Costa-Mesa/92626/6664,66.9,76.3,75.0,0.0,71.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Covina,91722,1845,https://www.homedepot.com/l/Covina/CA/Covina/91722/1845,66.7,87.6,83.7,0.0,48.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Crescent City,95531,8524,https://www.homedepot.com/l/Crescent-City/CA/Crescent-City/95531/8524,57.9,67.6,65.2,0.0,68.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,W
California,Cypress,90630,6650,https://www.homedepot.com/l/Cypress/CA/Cypress/90630/6650,73.0,77.7,76.0,0.0,66.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Cypress Park,90065,6689,https://www.homedepot.com/l/Cypress-Park/CA/Los-Angeles/90065/6689,66.0,84.7,80.0,0.0,52.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Daly City,94015,1092,https://www.homedepot.com/l/Daly-City/CA/Daly-City/94015/1092,57.7,64.2,62.3,0.0,83.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Delano,93215,8426,https://www.homedepot.com/l/Delano/CA/Delano/93215/8426,64.0,106.9,93.5,0.0,32.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Downey,90241,6627,https://www.homedepot.com/l/Downey/CA/Downey/90241/6627,73.4,82.8,79.3,0.0,61.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,E Palmdale,93552,6883,https://www.homedepot.com/l/E-Palmdale/CA/Palmdale/93552/6883,63.9,94.1,87.2,0.0,29.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,E Palo Alto,94303,6603,https://www.homedepot.com/l/E-Palo-Alto/CA/East-Palo-Alto/94303/6603,67.5,84.4,79.1,0.0,62.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,East Brea,92821,1072,https://www.homedepot.com/l/East-Brea/CA/Brea/92821/1072,72.7,86.2,81.0,0.0,54.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,East Irvine,92620,8525,https://www.homedepot.com/l/East-Irvine/CA/Irvine/92620/8525,63.7,78.1,75.8,0.0,68.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,East San Jose,95127,6672,https://www.homedepot.com/l/East-San-Jose/CA/San-Jose/95127/6672,54.9,94.6,86.5,0.0,58.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Eastlake,91915,1030,https://www.homedepot.com/l/Eastlake/CA/Chula-Vista/91915/1030,67.1,81.9,78.9,0.0,62.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Eastvale,91752,1084,https://www.homedepot.com/l/Eastvale/CA/Mira-Loma/91752/1084,67.3,90.3,84.7,0.0,46.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,El Cajon (r676),92020,1848,https://www.homedepot.com/l/El-Cajon-r676/CA/El-Cajon/92020/1848,65.8,82.6,78.2,0.0,60.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,El Centro,92243,1059,https://www.homedepot.com/l/El-Centro/CA/El-Centro/92243/1059,77.9,110.8,102.1,0.0,21.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,El Cerrito,94530,643,https://www.homedepot.com/l/El-Cerrito/CA/El-Cerrito/94530/643,56.8,71.2,66.7,0.0,75.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,El Monte,91731,6673,https://www.homedepot.com/l/El-Monte/CA/El-Monte/91731/6673,65.8,86.9,83.1,0.0,50.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,El Toro,92630,1840,https://www.homedepot.com/l/El-Toro/CA/Lake-Forest/92630/1840,65.8,79.2,76.9,0.0,69.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Elk Grove,95758,6674,https://www.homedepot.com/l/Elk-Grove/CA/Elk-Grove/95758/6674,60.1,95.2,85.6,0.0,53.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,W
California,Emeryville,94608,627,https://www.homedepot.com/l/Emeryville/CA/Emeryville/94608/627,57.4,71.8,67.3,0.0,76.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Encinitas,92024,660,https://www.homedepot.com/l/Encinitas/CA/Encinitas/92024/660,64.8,72.1,70.9,0.0,76.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Escondido,92029,6612,https://www.homedepot.com/l/Escondido/CA/Escondido/92029/6612,63.3,79.7,75.8,0.0,68.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,Escondido II,92027,1053,https://www.homedepot.com/l/Escondido-II/CA/Escondido/92027/1053,63.3,79.7,75.8,0.0,68.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
California,"Fairfield, CA",94533,637,https://www.homedepot.com/l/Fairfield-CA/CA/Fairfield/94533/637,56.3,85.1,77.2,0.0,60.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,W
